leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,1768.29,0.053,0.130634,0,556,0,0.0263779,f9cbb631200fff744c3904b8dfd10f5898a146bd8eeff27e6addd7c54681eeb9,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,1768.09,0.304,0.81965,0,4015,0,0.0272744,8d582bb68e030c1a7f75dd6faff001541e55c5c45a58e850652c06a44b599252,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,1767.65,0.234,0.637728,0,3364,0,0.0310962,3a82b838b2e39aba1f0c4bc865872a8e5dcdc4520de700c97890022a10452258,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L2_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,1767.27,0.0770001,0.17331,0,1010,0,0.0310962,ed82873ba9b40793140a63d26606e422879a7925b912d3283df267025466890c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L3_lp.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1767.17,0.46,0.983509,1,3718,0,0.0395869,8d582bb68e030c1a7f75dd6faff001541e55c5c45a58e850652c06a44b599252,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1766.69,7.568,16.585,1,33334,0,0.0944518,3a82b838b2e39aba1f0c4bc865872a8e5dcdc4520de700c97890022a10452258,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L1.0,LP,"INFEASIBLE",0,1759,0.0569999,0.146412,0,945,0,0.0944518,adcea3c8c23bcc2c2575fb85290409d52ee4415676d45a99d1db872af70f6872,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,1758.8,0.287,0.821959,0,3836,0,0.0944518,7e7b9fbfbe4b47fb1749956113cbde3d2fcc2735f09b89d4aef83efb1e1331ba,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L1.1_lp.gurobi.log"
L1.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1758.48,0.48,1.06163,1,4032,0,0.0944518,7e7b9fbfbe4b47fb1749956113cbde3d2fcc2735f09b89d4aef83efb1e1331ba,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L1.1_c6_1_next_leaf_target_mip.gurobi.log"
L2.0,LP,"OPTIMAL",0,1757.88,0.266,0.755254,0,3721,0,0.0944518,896bfa863eb7ddeda6dd8661c7551652d80b5358eab11e94b9d776eb9ac58259,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,1757.48,0.213,0.597842,0,3298,0,0.0944518,689344415757930a01c59e140f93a42804630a60719de878ed9285c76642b2f3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L2.1_lp.gurobi.log"
L2,MIP,"OPTIMAL",0,1757.23,381.546,735.414,31380,1.94575e+06,0,0.215895,3a82b838b2e39aba1f0c4bc865872a8e5dcdc4520de700c97890022a10452258,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_long_run_validation_round32\runs\stage1__high_imbalance_seed4201__c6_frozen__1800s\external\native_logs\L2_terminal_mip.gurobi.log"
